YR,BUSINESSID,WBID,WATER_BODY,WB_CLS,MDNR_IMPSZ,SIZE_,EPA_APPRSZ,UNIT,POLLUTANT,SOURCE_,IU,OU,UP_X,UP_Y,DWN_X,DWN_Y,COUNTY_U_D,WB_EPA,COMMENT_,PERM_ID,EVENTDAT,REACHCODE,RCHSMDATE,RCH_RES,SRC_DESC,FEAT_URL,FMEASURE,TMEASURE,SHAPE_Leng,Shape_Le_1
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{07E30459-AEFF-42D7-B21E-220DC34B1AE8},2012-07-26,10300101008754,,,Table H,,0.0,100.0,544.763987248,544.763987249
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{F8CE28BD-13F9-4A1A-937B-8CA0E32AFA3D},2012-07-26,10300101007445,,,Table H,,0.0,100.0,1044.09846996,1044.09846996
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{456967D8-E5DB-410E-BFD1-AED17D8B5E87},2012-07-26,10300101007457,,,Table H,,0.0,100.0,212.593954928,212.593954924
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{5E41198D-D36E-4F81-A08D-EA96C0895D62},2012-07-26,10300101007462,,,Table H,,0.0,100.0,119.848988779,119.84898878
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{A946EEF8-11F5-4D37-B655-0EC9D55AF927},2012-07-26,10300101007467,,,Table H,,0.0,100.0,329.293145792,329.293145792
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{BAA8FA50-C41C-4396-8C91-525D077B3AAD},2012-07-26,10300101007468,,,Table H,,0.0,100.0,140.210619828,140.210619829
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{847277FD-E000-4DF9-83C2-98D54C1A05A7},2012-07-26,10300101007475,,,Table H,,0.0,100.0,80.5584343518,80.5584343515
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{EE9CC6E4-775D-4648-9249-4232E6144994},2012-07-26,10300101007489,,,Table H,,0.0,100.0,346.230331259,346.230331261
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{2FDFE4DF-5543-4CE3-8AAF-BCF408225E3D},2012-07-26,10300101000364,,,Table H,,0.0,100.0,1589.7803534,1589.7803534
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{A8616FA1-534F-4EF0-8C0F-AAF0B9ABAED3},2012-07-26,10300101000365,,,Table H,,0.0,100.0,3909.99695392,3909.99695392
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{7E39DB32-57D9-4836-922A-D7D3D99E992D},2012-07-26,10300101000366,,,Table H,,0.0,100.0,1420.26957876,1420.26957876
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{83F59BD1-40DB-41A8-9075-50B5DB1DEDA2},2012-07-26,10300101007631,,,Table H,,0.0,100.0,553.203647114,553.203647116
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{9399DF0D-DECD-4B9F-A7ED-FF67850D38FF},2012-07-26,10300101007655,,,Table H,,0.0,100.0,523.824534462,523.82453446
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{EFD36C1B-945E-40B2-8121-207E14A829E8},2012-07-26,10300101000369,,,Table H,,0.0,100.0,1946.21819646,1946.21819646
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{33AB4A58-0B35-4DBA-92BF-2A1A47415827},2012-07-26,10300101000370,,,Table H,,0.0,100.0,2294.46263653,2294.46263654
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{C4CE624E-5837-429C-9CE3-D89F629884C9},2012-07-26,10300101000371,,,Table H,,0.0,100.0,1517.30655618,1517.30655618
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{68F6A2E2-3B65-478B-9782-F544709F84F3},2012-07-26,10300101000372,,,Table H,,0.0,100.0,613.786558975,613.786558974
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{F98AEF56-5175-47D0-8698-9765D75B0384},2012-07-26,10300101000373,,,Table H,,0.0,100.0,2335.19290133,2335.19290133
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{09DA4808-B6D7-4261-A86E-4CF362891CAB},2012-07-26,10300101000374,,,Table H,,0.0,100.0,1930.41363172,1930.41363172
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{E212836A-F5DA-4EE2-9331-7C5F0A7B2E97},2012-07-26,10300101000378,,,Table H,,0.0,100.0,1610.66415528,1610.66415527
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{34793CF9-0E77-479C-ABB6-1E583C54798F},2012-07-26,10300101000379,,,Table H,,0.0,100.0,2373.65067484,2373.65067484
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{466C4DC7-3520-41DB-B900-40943F6F55A0},2012-07-26,10300101000380,,,Table H,,0.0,100.0,2368.34155338,2368.34155338
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{0A8E1BC8-F405-4165-878C-696C777409DE},2012-07-26,10300101000381,,,Table H,,0.0,100.0,1439.30050077,1439.30050077
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{EC67C9FF-09B9-4831-AEC6-366112386A94},2012-07-26,10300101008767,,,Table H,,0.0,100.0,514.27471291,514.274712912
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{A9B069B0-D959-4FC2-BAC0-2BECC9BF5EF4},2012-07-26,10300101008021,,,Table H,,0.0,100.0,222.50815447,222.508154468
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{F7F085D4-E05C-4139-A0DB-7862A693C463},2012-07-26,10300101008034,,,Table H,,0.0,100.0,435.07751675,435.077516752
2012,51514,422.0,L. Blue R.,P,35.1,35.1,35.1,Mi.,Escherichia coli (W),Urban Runoff/Storm Sewers,WBC B,"AQL, IRR, LWW, SCR, HHP",372711.6783,4309259.3695,394915.651,4340608.2792,Jackson,L. Blue R.,1,{6B1F6527-3A02-410F-9C22-0622D9192D4F},2013-01-02,10300101000348,,,Table H,,9.95939,100.0,1538.15283081,1538.15283081
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{F7D64FB0-2EE2-46D1-8F5C-6382D634DB63},2012-07-19,10300102001166,,,Table H,,0.0,100.0,737.752734109,737.752734108
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{FCF87868-840E-4490-8F26-F6FFC9C57F40},2012-07-19,10300102001167,,,Table H,,0.0,100.0,949.360391947,949.360391949
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{6F4DDEF0-9C2F-44D4-BCF7-2E80AE3BB7F2},2012-07-19,10300102001168,,,Table H,,0.0,100.0,3737.74113601,3737.741136
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{6BCE0E0F-7BF2-423C-98D1-D31BAC3FA5D3},2012-07-19,10300102001169,,,Table H,,0.0,100.0,1782.70857827,1782.70857827
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{AE1E399A-446A-4A90-A521-34C076DCA30A},2012-07-19,10300102001170,,,Table H,,0.0,100.0,927.15659427,927.15659427
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{17D0DEE9-70B7-4B08-A163-3B92B9BEAB43},2012-07-19,10300102001171,,,Table H,,0.0,100.0,2199.54749975,2199.54749976
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{6A48EF57-02FA-4DB0-9234-AB6A2C84AE49},2012-07-19,10300102001172,,,Table H,,0.0,100.0,1575.52214313,1575.52214313
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{E91A7B9D-0D4F-4FC2-9781-22FE6AE2EDEE},2012-07-19,10300102001173,,,Table H,,0.0,100.0,1324.82768372,1324.82768372
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{9419FA9F-B0EC-4781-9A53-549392A91C8C},2012-07-19,10300102009061,,,Table H,,0.0,100.0,94.5285586648,94.5285586671
2012,51421,1003.0,L. Bonne Femme Cr.,P,9.0,9.0,9.0,Mi.,Escherichia coli (W),Source Unknown,WBC B,"AQL, IRR, LWW, SCR, HHP",558287.5147,4303468.8446,553241.5975,4296684.8399,Boone,L. Bonne Femme Cr.,1,{BBA5F70E-2252-44A8-8D46-D145C570DED8},2013-01-03,10300102001165,,,Table H,,17.29437,100.0,624.5491248,624.549124801
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{36C65998-4D99-4F86-B45C-537FC63C8C8B},2012-06-28,07140102001539,,,Table H,,0.0,100.0,422.002545998,422.002546
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{87A0AE5B-5121-464D-B58B-E382F5151471},2012-06-28,07140102001538,,,Table H,,0.0,100.0,1410.79596286,1410.79596286
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{67B437BD-6B84-4C5D-B507-3E913A8FC70E},2012-06-28,07140102001537,,,Table H,,0.0,100.0,1183.1731397,1183.1731397
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{371D95D4-573D-4791-A55F-0BC3255976E3},2012-06-28,07140102001536,,,Table H,,0.0,100.0,786.361259681,786.361259679
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{3103E35C-B1A5-42B4-BB63-512432243AED},2012-06-28,07140102001582,,,Table H,,0.0,100.0,168.888462,168.888461999
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{8BCC1B59-9A0B-49B8-A15F-112BCAB4AD71},2012-06-28,07140102001534,,,Table H,,0.0,100.0,688.956299065,688.956299066
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{DA147390-F628-4609-8718-A7CC387D0A14},2012-06-28,07140102001533,,,Table H,,0.0,100.0,2914.61929673,2914.61929673
2006,51496,1863.0,L. Dry Fk.,P,1.0,5.2,5.2,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",613267.4553,4199795.8755,614362.4677,4200448.2378,Phelps,L. Dry Fk.,1,{509401FA-5BA1-47F7-AA32-C16B704B6A2A},2012-06-28,07140102001555,,,Table H,,0.0,100.0,1016.60195852,1016.60195853
2006,51494,1864.0,L. Dry Fk.,C,0.6,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",612755.2633,4198994.9669,613258.2671,4199800.3069,Phelps,L. Dry Fk.,1,{8C8D5685-891E-4B0A-B209-C188D874F75C},2012-06-28,07140102001556,,,Table H,,0.0,100.0,2091.0746702,2091.0746702
2006,51494,1864.0,L. Dry Fk.,C,0.6,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",612755.2633,4198994.9669,613258.2671,4199800.3069,Phelps,L. Dry Fk.,1,{DC8A45A2-D311-4C20-BBBB-18D4D5AEA81B},2012-06-28,07140102001557,,,Table H,,0.0,100.0,1911.62628471,1911.62628471
2006,51494,1864.0,L. Dry Fk.,C,0.6,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",612755.2633,4198994.9669,613258.2671,4199800.3069,Phelps,L. Dry Fk.,1,{8713A2EE-DFC2-4C3A-8191-61EA2DC76E05},2012-06-28,07140102001568,,,Table H,,0.0,100.0,379.018632593,379.018632594
2006,51494,1864.0,L. Dry Fk.,C,0.6,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",612755.2633,4198994.9669,613258.2671,4199800.3069,Phelps,L. Dry Fk.,1,{F91AC8AF-79D2-442C-B880-2650A61A82AA},2012-06-28,07140102001569,,,Table H,,0.0,100.0,1814.42972151,1814.42972151
2006,51494,1864.0,L. Dry Fk.,C,0.6,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Rolla SE WWTP,AQL,"IRR, LWW, SCR, WBC B, HHP",612755.2633,4198994.9669,613258.2671,4199800.3069,Phelps,L. Dry Fk.,1,{5C2DB94E-F3A2-4770-8096-60D15AC4A3C3},2012-06-28,07140102007370,,,Table H,,0.0,100.0,1373.59592556,1373.59592555
2008,51495,1864.0,L. Dry Fk.,C,4.7,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",613004.5649,4192818.3849,612726.9721,4198981.6226,Phelps,L. Dry Fk.,1,{8C8D5685-891E-4B0A-B209-C188D874F75C},2012-06-28,07140102001556,,,Table H,,0.0,100.0,2091.0746702,2091.0746702
2008,51495,1864.0,L. Dry Fk.,C,4.7,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",613004.5649,4192818.3849,612726.9721,4198981.6226,Phelps,L. Dry Fk.,1,{DC8A45A2-D311-4C20-BBBB-18D4D5AEA81B},2012-06-28,07140102001557,,,Table H,,0.0,100.0,1911.62628471,1911.62628471
2008,51495,1864.0,L. Dry Fk.,C,4.7,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",613004.5649,4192818.3849,612726.9721,4198981.6226,Phelps,L. Dry Fk.,1,{8713A2EE-DFC2-4C3A-8191-61EA2DC76E05},2012-06-28,07140102001568,,,Table H,,0.0,100.0,379.018632593,379.018632594
2008,51495,1864.0,L. Dry Fk.,C,4.7,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",613004.5649,4192818.3849,612726.9721,4198981.6226,Phelps,L. Dry Fk.,1,{F91AC8AF-79D2-442C-B880-2650A61A82AA},2012-06-28,07140102001569,,,Table H,,0.0,100.0,1814.42972151,1814.42972151
2008,51495,1864.0,L. Dry Fk.,C,4.7,4.7,4.7,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",613004.5649,4192818.3849,612726.9721,4198981.6226,Phelps,L. Dry Fk.,1,{5C2DB94E-F3A2-4770-8096-60D15AC4A3C3},2012-06-28,07140102007370,,,Table H,,0.0,100.0,1373.59592556,1373.59592555
2006,51712,1325.0,L. Dry Wood Cr.,P,20.5,20.5,20.5,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",376903.7694,4174681.6173,376739.8879,4191481.9788,Vernon,L. Dry Wood Cr.,1,{CA87BBEF-079B-4D52-9AA3-EE52B16A9F81},2012-07-09,10290104000094,,,Table H,,0.0,100.0,7581.71024861,7581.7102486
2006,51712,1325.0,L. Dry Wood Cr.,P,20.5,20.5,20.5,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",376903.7694,4174681.6173,376739.8879,4191481.9788,Vernon,L. Dry Wood Cr.,1,{E237CAE7-BE60-4E28-94D0-94E49776364C},2012-07-09,10290104000095,,,Table H,,0.0,100.0,6641.08621346,6641.08621346
2006,51712,1325.0,L. Dry Wood Cr.,P,20.5,20.5,20.5,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",376903.7694,4174681.6173,376739.8879,4191481.9788,Vernon,L. Dry Wood Cr.,1,{02A591F6-D25A-4EFE-A511-85F338B35629},2012-07-09,10290104000096,,,Table H,,0.0,100.0,684.662933802,684.662933796
2006,51712,1325.0,L. Dry Wood Cr.,P,20.5,20.5,20.5,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",376903.7694,4174681.6173,376739.8879,4191481.9788,Vernon,L. Dry Wood Cr.,1,{924B665D-3463-4487-A642-04E7D581552C},2012-07-09,10290104000097,,,Table H,,0.0,100.0,9847.18882997,9847.18882998
2006,51712,1325.0,L. Dry Wood Cr.,P,20.5,20.5,20.5,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",376903.7694,4174681.6173,376739.8879,4191481.9788,Vernon,L. Dry Wood Cr.,1,{1D590E74-4DEF-4639-BF11-2EC08962BF93},2012-07-09,10290104000098,,,Table H,,0.0,100.0,5949.6270944,5949.62709441
2006,51712,1325.0,L. Dry Wood Cr.,P,20.5,20.5,20.5,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",376903.7694,4174681.6173,376739.8879,4191481.9788,Vernon,L. Dry Wood Cr.,1,{A878DF3F-AADB-450A-8C7F-30324D292D1A},2012-07-09,10290104000099,,,Table H,,0.0,100.0,2305.48747418,2305.48747418
2010,51713,1326.0,L. Dry Wood Cr.,C,15.6,15.6,15.6,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",379798.0868,4162808.1775,376903.7694,4174681.6173,Barton/Vernon,L. Dry Wood Cr.,1,{A53D5ADF-28E4-4A42-9C5F-4931840C5493},2012-07-09,10290104000100,,,Table H,,0.0,100.0,5072.29507989,5072.2950799
2010,51713,1326.0,L. Dry Wood Cr.,C,15.6,15.6,15.6,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",379798.0868,4162808.1775,376903.7694,4174681.6173,Barton/Vernon,L. Dry Wood Cr.,1,{5A890A60-B163-45C4-ABDE-D98054C6D314},2012-07-09,10290104000143,,,Table H,,0.0,100.0,7124.51587053,7124.51587054
2010,51713,1326.0,L. Dry Wood Cr.,C,15.6,15.6,15.6,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",379798.0868,4162808.1775,376903.7694,4174681.6173,Barton/Vernon,L. Dry Wood Cr.,1,{F392FCFC-33FD-44CC-827B-DCE860D820B0},2012-07-09,10290104000104,,,Table H,,0.0,100.0,6330.2102328,6330.2102328
2010,51713,1326.0,L. Dry Wood Cr.,C,15.6,15.6,15.6,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",379798.0868,4162808.1775,376903.7694,4174681.6173,Barton/Vernon,L. Dry Wood Cr.,1,{E40D17BF-868E-40F0-9FFA-251B8B77C5D6},2012-07-09,10290104000103,,,Table H,,0.0,100.0,4575.49095968,4575.49095969
2010,51713,1326.0,L. Dry Wood Cr.,C,15.6,15.6,15.6,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",379798.0868,4162808.1775,376903.7694,4174681.6173,Barton/Vernon,L. Dry Wood Cr.,1,{BFBF08D7-2085-4FD3-8BFF-81A6D6A8101D},2012-07-09,10290104000102,,,Table H,,0.0,100.0,830.189769529,830.189769521
2010,51713,1326.0,L. Dry Wood Cr.,C,15.6,15.6,15.6,Mi.,"Oxygen, Dissolved (W)",Source Unknown,AQL,"IRR, LWW, SCR, WBC B, HHP",379798.0868,4162808.1775,376903.7694,4174681.6173,Barton/Vernon,L. Dry Wood Cr.,1,{EC2C7AEA-9661-433F-BED9-C4232851D0E1},2012-07-09,10290104000101,,,Table H,,0.0,100.0,1070.04602565,1070.04602566
